cz2000_res,workplaceemp,resemp,workplacewage,resWage,emplAround,workplaceWageAround,resAround,resWageAround,landArea,lambda_nn_n,pd_commuting,pd_migration,pd_goods,pd_commuting_goods,pd_migration_goods,productivity,deficit
468,35923,38086.68,26144.95,26687.52,549039.,32810.222385349676,585447.6,33690.823253199094,3137.256,0.8690683987157715,0.1983645743219877,0.8005871188197039,0.9997378957255828,0.19831258211916497,0.8003772815138179,0.541089469926598,197.4473999999999
469,13590,13998.72,32135.69,31255.97,221144.,31098.596555050102,240035.45,32350.9876732391,5320.897,0.8395324715402551,0.27205527167908367,0.7259467609587732,1.0000704035657584,0.27207442534029325,0.7259978701992954,0.7595675470738383,25.28161
470,71810,80073.16,30507.28,31539.1,821192.,41763.37946112481,793537.21,41622.76666474859,9638.07,0.8115534593614139,0.26475563606269226,0.7340447917992821,0.9991452642184743,0.26452933994718886,0.7334173774504886,0.6937424252181188,173.5300000000002
471,43886,48382.51,31452.85,32902.31,532757.,40962.42400186202,521522.56000000006,40850.327248886795,6429.785,0.837089890541024,0.2264831981670744,0.772289195661056,0.9996470835173781,0.2264032685134043,0.7720166420745564,0.7020348169448121,119.1543999999999
472,18334,19807.09,25927.29,26542.12,1.031514e6,36520.31951137842,1.03606593e6,36514.20889389867,2910.05,0.8341982593101763,0.24722390601499408,0.7517075731708617,1.0000304497737293,0.24723143392699273,0.7517304624963753,0.5389355362451739,84.88399000000004
473,58481,62163.11,33214.75,33905.76,389407.,33397.45216179987,400331.95,34031.29323620361,10860.54,0.873420586582621,0.18835554944876126,0.8105933935135626,0.9990492768092981,0.18817647545980293,0.8098227435761195,0.8086553450698963,502.66579999999976
474,8247,7992.063,32309.93,32251.22,10843.,34415.93662547265,10834.683,34510.36017938965,12965.72,0.9485191745860863,0.12749997085161888,0.8718346695024064,1.0000404670570597,0.12750513040021444,0.8718699500857238,0.9585423558563974,-14.38646
475,218929,218067.6,36738.18,36846.27,252604.,36931.14157329258,249254.82,37226.665958745354,13316.75,0.9237144811975737,0.1486210237597919,0.8487711144202461,0.9945084403614423,0.14780486254427147,0.8441100372259223,0.8565096165572199,1880.4440000000004
476,603154,599100,41043.91,41045.82,0.,0.,0.,0.,42966.97,0.9988140544149557,0.009060686208357463,0.9875965734075225,0.8614073554661679,0.007804941745449982,0.850722952566423,1.1740435190666156,2242.4569999999985
477,44886,45481.82,36274.16,36357.09,142946.,34875.35554978803,147017.21,35273.899416083324,8378.832,0.9530392583234356,0.07914176854832727,0.9200994135796111,0.9919442731071608,0.07850422407508566,0.9126873439895523,1.0563423450813552,115.50279999999998
478,15765,15447.46,29958.01,30714.41,520533.,40336.76373718861,518526.16,40359.838597427944,2383.563,0.8602695847731601,0.27276796983518226,0.7250834322449561,0.9998318554733859,0.27272210539401887,0.7249615134344856,0.6792864595739768,39.65062
479,19146,19572.58,32747.41,32969.51,132670.,33804.89943076807,133101.272,33892.41390781104,9566.096,0.9187664579733483,0.13618068943396378,0.8628393765361365,0.9996322989194366,0.13613061564730705,0.8625221095650315,0.9136156095647718,-35.62008000000003
480,40760,53064.49,31607.75,37090.14,1.449345e6,46086.49005752255,1.4306003699999999e6,45940.12321919559,4230.422,0.6787938600747883,0.3984895039051407,0.599653797548077,0.9992760381560742,0.39820101270910846,0.599219671079087,0.7309063307514058,-222.40609999999992
481,11891,11852.71,30640.82,30673.87,0.,0.,0.,0.,41741.08,0.9980789203481737,0.007044549998621041,0.9928880247764871,1.000087053884109,0.00704516325406022,0.9929744595355291,0.8559357797818454,101.86419999999998
482,99037,100744.3,31345.37,31709.64,1.061176e6,37776.2623071008,1.07165225e6,37754.5463836558,5279.769,0.9043927050959707,0.16698143405225385,0.8315197434911276,0.9984526507980758,0.16672305546353694,0.8302330920796523,0.6803778508938625,-75.3426599999998
483,3023,3071.401,16313.26,17247.93,125463.,30580.13132628743,124368.92099999999,30614.396032253833,7296.132,0.9281363781544645,0.1246226404936572,0.8752136822205474,1.0002322477656598,0.12465158382346248,0.875416948642718,0.3313595063836287,14.842570000000002
484,348286,374011.1,45752.74,47043.99,461341.,43099.8,517308.4,46211.34,14635.2,0.8819762301172347,0.16350673178802314,0.8335036512544226,0.9746880797648345,0.1593680624350921,0.8124060733181515,1.1881343391997858,2758.2309999999998
485,32942,32436.08,30090.49,30445.15,557102.,35472.33559202803,558453.64,35786.26580513863,7397.465,0.8845658908228121,0.2289461595511273,0.7702803699183974,0.9996378644203378,0.2288632500009268,0.7700014239901346,0.6584917902795215,276.68269999999995
486,81506,82174.22,37725.69,38581.09,2.130204e6,45539.439552465396,2.2178809e6,46336.88435342448,3864.172,0.8852181377565859,0.2092691020186952,0.7896310144931779,0.9978586355921949,0.20882098061197904,0.7879401267434432,0.9287232164471236,90.75730000000021
487,7927,8001.837,31072.54,31215.32,10233.,31291.99859571973,10374.395,31257.576206302147,14296.99,0.9795891868329735,0.031266360675518884,0.9686107037676104,0.9984290142993814,0.03121724166998726,0.9670890302025253,0.9381732073144681,91.91485999999998
488,159544,159867,36307.87,36304.07,110965.,34244.89848375614,111459.21,34277.423698841034,11456.08,0.9955431702602789,0.006880464233027223,0.9922276875924584,0.9644962712962479,0.006636182097541955,0.9569999049598245,1.0441139008370268,-151.13850000000002
489,49243,48588.59,40208.98,40195.43,220877.,43372.65381981827,221252.15,43266.4354014187,11925.58,0.9773199839715456,0.05735679670121632,0.942196856649108,0.9948000025696425,0.05705854150575646,0.9372974354156418,1.1817552528322106,308.61800000000017
490,5082,5705.789,33109.41,32590.63,244221.,35929.31770318687,243370.784,35963.14374842902,4542.196,0.8491411091437135,0.19038068099617905,0.809517657573602,1.000150862880987,0.1904094023741984,0.8096397837396333,0.8326335679317867,52.10073
491,56540,56922.61,34717.65,34797.55,154280.,34310.71374863884,161057.36,35104.36314393022,9438.203,0.9178286097562989,0.15031585001981757,0.8478194714567366,0.9983277210580983,0.15006447998919537,0.8464016808080853,0.9307875482913092,131.7585999999999
492,26788,28552.76,29689.38,30168.75,106593.,30097.155818205698,119097.52000000002,31673.245359488596,6717.641,0.8598068978270402,0.21061776605133314,0.7878334305635184,0.9998850124217886,0.21059354762448662,0.787742839505304,0.6767256809876516,49.772410000000036
493,67689,66879.81,38933.25,38462.35,1.705188e6,48113.5679965083,1.65874295e6,47889.36863680759,8565.425,0.9154386054625455,0.1711159073283753,0.8276691556456655,0.9988447331318127,0.17091822279001903,0.8267129768923275,0.9460598893659358,148.6325999999999
494,59034,63944.91,32327.73,32813.11,492212.,34890.69678685201,520633.96,35801.45220427361,6162.749,0.8473376536146504,0.2214169966089094,0.7774070826837035,0.9990682362746277,0.22121068828328833,0.7766827229642114,0.7423301657265209,45.28580000000011
495,30069,30279.3,35579.7,35479,152748.,35326.76554992537,152564.6,35317.558590780565,14267.76,0.9682390279828132,0.0557978688109213,0.9438804873985228,0.9951059196157125,0.05552478955568872,0.939261060420034,1.0797505905278233,395.31690000000003
496,14845,14478.38,34558.5,34491.81,0.,0.,0.,0.,7690.895,0.9839802519342634,0.055477963674077466,0.9442263098803035,0.9995183121504272,0.05545124061305662,0.9437714875395872,1.050197347404817,33.218609999999956
497,34074,33583.23,29483.92,29653.37,345327.,32385.059969130703,371263.74,33839.501479072,5730.696,0.9017408391033261,0.19705634545679157,0.8012564827828357,0.9995042047011301,0.1969586458471016,0.8008592235854829,0.6837804507728248,237.50330000000008
498,35286,36541.72,30334.15,30764.24,9623.,27381.07,9779.137,27482.55,11404.04,0.9360339360052018,0.09251463825425849,0.9071491428602645,0.9970195028678241,0.09223889864025739,0.9044453874415137,0.9062848592447675,6.443475999999919
499,43318,50736.66,34684.68,37101.71,2.679298e6,50995.95819681498,2.65515494e6,51050.853626989316,4373.01,0.7211688747347578,0.3893028911726864,0.6089509882211063,0.9987355647645942,0.38881064287984235,0.6081810091349643,0.8684007741663181,-188.56529999999998
500,10758,11112.1,34154.12,34070.36,13280.,36455.49887801205,13132.592,36432.052056070876,12740.21,0.9482357070220749,0.07119669852011418,0.9286879519186809,0.9999036503981407,0.07118983874655807,0.928598473204262,0.9691856183005685,22.338709999999992
501,90353,94519.18,35033.54,35672.07,44886.,36274.16,45481.82,36357.09,12044.5,0.8850970776513296,0.1791809980490252,0.8190540813080092,0.9740764299474306,0.174535986894012,0.7978212754543781,1.0363436082909632,-88.91433999999981
502,11215,11195.15,34207.58,34006.18,52676.,31172.564448705292,52072.07800000001,31263.098707974932,10658.59,0.9535254105572504,0.09153772386860089,0.9075420891746906,1.0000347429431822,0.09154090415854028,0.9075736198579302,0.9366112233939832,50.18973
503,56965,57181.31,37469.8,37452.68,12736.,33679.73,12765.54,33653.76,23162.32,0.9890159914139779,0.018093487469237085,0.9815524327371251,0.9787194315755008,0.017708447771110167,0.9606644390300291,1.1675307464282059,788.0707000000002
504,44236,45513.21,36086.81,36246.55,460158.,38666.967905784535,455712.55,38644.66038284418,6028.718,0.9022795799285527,0.16176880455812112,0.8373855395024398,0.9984168531390991,0.16151270078299323,0.8360598352142127,0.9434041305971312,137.86519999999996
505,30072,29982.83,32733.51,32754.98,145130.,33403.68806649211,146130.739,33566.85394908562,8182.994,0.957124127375568,0.08621231907262722,0.9132106191952127,0.999048715418138,0.08613030662272686,0.9123418960131797,0.8434104814317499,129.4724000000001
506,42401,42627.27,28241.01,28195.3,12693.,27655.789843220675,12947.503999999999,28302.243524011268,14134.85,0.9820633599102172,0.030275081753332118,0.9693623641228996,0.9991423309867261,0.03024911575383795,0.9685309720605574,0.6937955358937103,336.74389999999994
507,45122,47813.51,36929.3,36646.26,497875.,39430.5443491037,503424.36,39550.07632999822,6830.475,0.851167797553453,0.23112669023034949,0.7674756579656429,0.999163536416193,0.23093336117072596,0.7668336925262963,0.9220731729831884,146.4303
508,27808,27762.89,32905.75,32927.82,51743.,33694.39,50804.5,33568.18,9010.743,0.9895129793764267,0.02239947607469924,0.9773948213186984,0.9998298852527634,0.022395665593488562,0.9772285520457193,0.8937885253469057,38.841729999999984
509,17209,17934.87,30396.59,30766.89,672494.,44107.45479657812,673807.65,44051.79589895736,4958.489,0.8728822678948887,0.20514743228192453,0.7939740811574343,0.9999296483924679,0.2051329998302824,0.7939182238044861,0.7164374053966907,46.11396000000002
510,10449,9741.558,39167.96,39162.43,52880.,36924.05433812406,53708.073000000004,36964.62594584002,8651.649,0.955113545492415,0.14736584863600294,0.8504274671247177,0.9998962923601896,0.14735056567165225,0.8503392712992723,1.1549899777164692,-85.06150000000002
511,30980,29735.45,28108.39,28101.92,280372.,41451.91641718859,281166.852,41219.32632148166,7652.483,0.9642130857276417,0.10670662061362837,0.8921986105413382,0.9994902394465675,0.10665222578764945,0.8917438028838569,0.6427398218303955,234.12400000000002
512,12036,11718.97,42053.01,41804.68,71603.,38631.831630518274,70853.36,38784.99415163233,7173.272,0.9348483697799379,0.14832537529028084,0.8508608068414167,0.999855931061031,0.14830400621084058,0.8507382242277648,1.1985632119862997,137.2618
513,380011,362302.3,47709.74,47630.54,1.368051e6,42758.21968216828,1.4018658e6,43239.89901589581,7136.244,0.8410363389909478,0.3215438002672581,0.6726851957874721,0.985956890884495,0.31702832559469085,0.6632386041826438,1.1787477366582564,1490.6260000000002
514,4674,4625.08,29838.04,29477.53,80826.,36152.9302428674,80578.36,36036.1469030005,4418.851,0.9080975896633141,0.18345691990542595,0.815986843569145,1.0001720933703446,0.18348849162508551,0.8161272694952116,0.7863678475967718,-30.398030000000006
515,310112,337575.1,39653.27,40908.21,1.977031e6,53869.93575263109,1.9510358699999999e6,53803.49145791261,17050.51,0.8876501850995527,0.14210519715801648,0.856033941219338,0.9500027190620319,0.13500032369296178,0.8132345717677587,1.0792162108426133,-831.8163999999997
516,20113,21357.66,30925.87,31348.83,733596.,38615.679829074856,744143.6499999999,39071.026200051565,5882.415,0.8637233666984118,0.20748586453297702,0.7920815760962279,0.9998066321666714,0.20744574344090597,0.7919284129980386,0.7448175443752386,6.333665999999994
517,58026,56983.7,31978.63,32128.6,60006.,31344.434687197947,66157.19,32706.83907379077,9921.502,0.9339953355082244,0.1412931729299252,0.8563816676040128,0.9990159569439282,0.14115413436423313,0.8555389511706599,0.7986863275845762,114.856
518,48614,48465.52,38188.69,38016.84,370816.,36423.97472029254,373374.82,36715.10563050395,7459.919,0.936704279661087,0.12427891482191596,0.8744826009934438,0.9988178073754855,0.12413199320543082,0.873448794112283,1.0034662999633261,153.9783
519,63877,64663.93,36572.16,36492.9,62689.,35088.52999999999,62504.44,35141.04,13120.69,0.9708822213558624,0.04556849717033459,0.9538756454108654,0.9989774540588005,0.04552190128850651,0.9529002637412415,1.0149814155437575,100.26319999999987
520,45589,44405.2,38921.19,38906.99,1.168697e6,44694.85207522565,1.14745561e6,44680.94387153652,5009.52,0.9021267779449255,0.20538774420377814,0.7924773380744821,0.9992307021611653,0.20522973985603904,0.7918676869709759,0.944042465186843,101.38409999999999
521,7337,7486.221,29982.83,30113.62,44665.,34018.762126497255,44719.177,34144.47282521635,11038.31,0.9602082278896122,0.05914665959112547,0.9407116380905726,0.9995213082183433,0.05911834657126675,0.9402613271605098,0.9034361907501385,76.01408
522,330963,357609.9,38968.03,39696.36,5.367855e6,43472.43867312176,5.2878049e6,43411.97240975229,8941.246,0.8695052905414531,0.18268265513689888,0.8151815243115321,0.9795327717444382,0.17894364753587988,0.7984970179837312,0.9157339908334563,802.7289999999994
523,36313,43434.55,32665.66,34793.1,1.434486e6,42493.79201194016,1.4226663199999998e6,42408.95967314761,2739.655,0.7414514482134613,0.34080721479681725,0.6573858298121127,0.9992319359435279,0.34054545302494543,0.6568809153849999,0.7169494111710591,428.2656999999999
524,55068,56228.12,38308.6,38101.8,664600.,38372.30731462534,675345.45,38511.269971361326,8505.804,0.9110272582472968,0.15217709883785746,0.8471708388544812,0.9994086897611874,0.15208711496120184,0.8466698980634431,0.9078211563157942,603.1914999999999
525,26944,27131.61,33664.27,33645.44,8793.,33138.06,8738.848,33146.19,26104.94,0.9897267430867538,0.013613745658754596,0.9862303323140776,0.998062497564081,0.013587368993378778,0.984319508642842,1.063431699480713,262.9879000000001
526,19591,20689.69,27973.4,29862.16,584520.,45808.49946970162,577798.94,45630.52666993678,4970.388,0.8416254665971313,0.2510956983145637,0.7479609001508335,0.9999395006029168,0.25108050717620545,0.7479156489673325,0.6350840940797674,51.63282000000004
527,140565,142932.3,40316.55,40372.95,231856.,41622.97,230233.9,41588.39,18496.6,0.9730837606335309,0.037147593790896355,0.9620654874580931,0.9972203347734914,0.03704433591618733,0.9593912674769817,1.1116256631333148,1295.1930000000002
528,78056,79557.59,35603.16,36107.58,2.416931e6,46025.65772328213,2.3795465e6,45725.22313885398,4308.248,0.8462039888337491,0.2692254008264856,0.7294619393915631,0.9983886455974953,0.26879158329159775,0.7282865176840649,0.8153200648122958,-58.90437999999995
529,7960,7689.857,35052.64,34789.65,150260.,36769.948674630636,151606.39,36762.19035982124,7093.797,0.9341520915148358,0.1566488951966271,0.842984904681839,0.9998206304220807,0.15662079715041416,0.8428336988352938,1.0376640590938848,-7.054916999999989
530,17272,17081.29,28415.82,28342.38,0.,0.,0.,0.,26687.67,0.9797310390491584,0.0506814161897264,0.9491813439858197,0.9999366555786803,0.0506782058047462,0.9491212186428574,0.7640286442982489,7.6519309999999905
531,47517,47578.81,31338.13,31441.06,953028.,36284.98871904078,963742.77,36358.707133103686,4189.326,0.8950951064139688,0.1943555363115334,0.8020006203825044,0.9995382925515895,0.19426580091277856,0.801630330722444,0.6947613290443524,214.01250000000005
532,13847,14442.49,34329.46,34211.52,90639.,34335.008647712355,92029.513,34452.47648206853,11356.42,0.918837402691641,0.1192167710482685,0.8804958591603848,0.999995519575378,0.11921623690651215,0.8804919141650578,0.943558338132926,-110.16649999999998
533,47854,47724,45588.67,45544.89,191094.,37318.36,190561.4,37323.61,17334.83,0.9776437431900092,0.04672366761085311,0.9529313485279038,0.9954142092202558,0.04650940264672743,0.9485614047360954,1.3952658612610354,224.53099999999995
534,35821,36923.7,27170.79,27785.2,1.61339e6,45501.775417524594,1.7049562e6,47107.02968265343,7398.92,0.9071942952629342,0.1511141836885841,0.8481501824501638,0.9994029847991959,0.1510239662238649,0.8476438238986763,0.5868248119316216,287.4447
535,31297,30915.14,31375.18,31337.95,60910.,32548.385123460845,61109.114,32503.602432687865,9268.13,0.9703685637522586,0.0671724179733196,0.9299595238683829,0.9988494151211899,0.06709513040492639,0.9288895265023144,0.8144586845086452,127.72289999999998
536,132600,137464.5,39730.56,40340.74,1.728876e6,42477.07333988673,1.8075665e6,43060.20514225286,6262.783,0.8173979463788832,0.3047346371395998,0.692025612209843,0.997692796674676,0.3040315523714499,0.6904289684161431,0.9021811403909121,1163.2349999999997
537,18965,19060.03,37665.75,37650.96,96331.,35709.24,95888.7,35722.65,12919.33,0.9494171834986619,0.09378594635747715,0.905809068507072,0.9987889015160979,0.09367236234003229,0.9047120445174983,1.293876204890754,79.65292
538,120260,119857.5,34647.8,34630.34,0.,0.,0.,0.,14234.66,0.9958934568132991,0.011468151999913963,0.9878205247088434,0.9185064569634813,0.010533571661359637,0.9073195302661268,0.6957581258657614,27654.92
539,87327,87278.97,32486.21,32481.08,2186.,22758.46,2085.365,22985.96,28097.33,0.9919273795279665,0.016544537500831433,0.9828973434374232,0.9855297866978763,0.016305134514209417,0.9686746092237929,0.9445078466470996,1043.2020000000002
540,15044,14831.53,35489.63,35679.07,25564.,37513.2247848537,25540.461000000003,37417.255322165875,17274.61,0.9565628090965665,0.09734219204004235,0.9020105762308641,0.9996404083313482,0.09730718859877645,0.9016862207426156,1.1475215498980564,127.83259999999996
541,19931,19158.11,37915.46,37922.14,313579.,42487.38006250419,308299.39800000004,42134.67433997902,9360.947,0.9399225706502363,0.1502544434036009,0.8490954561595248,0.9996564788690526,0.150202827827273,0.8488037739281425,1.0305609448807775,203.55460000000005
542,29347,31519.08,27244.86,28244.23,558891.,34118.29957734156,561117.61,34237.90064582521,6171.459,0.8421346689053106,0.23779828949003068,0.7615330316989429,0.9997398416164845,0.2377364242714342,0.7613349124964225,0.5978174371496231,51.43829000000005
543,8957,8924.586,28388.97,28513.15,2186.,22758.46,2085.365,22985.96,20368.95,0.988830518300793,0.025741067164345266,0.9741982643595878,0.9993741594583982,0.025724957360929727,0.9735885715901935,0.837819497602932,93.64000999999999
544,11070,10990.3,29394.22,29454.37,3734.,26922.07,3714.725,27045.25,25702.48,0.9840368324795502,0.03840143441418939,0.9612967329038211,0.9999567679872761,0.03839977424288818,0.9612551741112327,0.9100541621494226,119.12080000000003
545,115757,134760.1,40149.45,41115.3,945395.,42915.22232621285,933786.8,42846.302490089816,5013.406,0.7462141984162968,0.3500830759777782,0.647688643522077,0.9972291534207941,0.3491130494842673,0.6458939976597834,0.9392088879826783,347.59699999999975
546,8103,8382.357,29985.81,30297.22,37165.,36028.46873240953,36551.357,35868.55550865594,10359,0.927301354499695,0.10998945940247538,0.8894898545711049,1.0001033152933756,0.11000082299574178,0.8895817524763845,0.8028966244837606,-56.624449999999996
547,3765,3788.063,25550.6,25697.54,33348.,31976.701679560996,34263.362,32002.581404884902,7777.017,0.9660443873293554,0.0608802504711525,0.9389381032661605,1.0002116092185536,0.06089313329338005,0.9391367912244628,0.652923197535282,-21.7042
548,47090,51388.41,34990.68,36710.38,655275.,42540.05774888405,663037.47,42552.852341491955,6665.853,0.8154019554214655,0.27289463054219276,0.725338107609897,0.9994643490153191,0.2727484542646287,0.7249495795383292,0.8198352168014851,141.20479999999998
549,64936,66107.36,34145.13,34534.09,503084.,43431.680020851396,502328.78,43449.46342836189,7458.797,0.9167824883643818,0.1437072503395843,0.8553144472465972,0.9967449479817152,0.1432394757643243,0.8525303542288191,0.8538012950840643,300.97130000000016
550,16580,17142.73,38553.8,38494.2,429673.,38781.652734847194,424339.16000000003,38841.79743855316,4108.304,0.8565677695442908,0.24059346165345147,0.7585289627561473,0.999664104391056,0.24051264736614145,0.7582741762083007,1.0474798349392709,-147.1331
551,98375,97899.13,35835.98,35671.5,723957.,41296.52451146961,719465.5,41309.288062607586,9225.397,0.9539712967827191,0.09392823805583127,0.9051396482109286,0.9972705208679135,0.09367186289014422,0.9026690884295128,0.8451175024263717,978.4431999999997
552,117312,117337.2,32793.97,32806.78,0.,0.,0.,0.,80645.06,0.9971500939173596,0.005470740310906624,0.993871266734546,0.9976907587609425,0.005458107051772504,0.9915761782190882,0.9692916991375352,1902.1329999999998
553,20481,20650.02,35349.59,35929.62,603244.,42237.33860238975,600020.67,42197.89249784794,5811.545,0.8864311027301668,0.20694417389178538,0.7921428161986513,0.9998561042844666,0.20691439551180774,0.7920288302413098,0.8489003128409949,44.13656000000003
554,30812,32927.21,31345.35,31915.64,410703.,36118.464699186516,409491.53,35987.69092323106,6299.957,0.8331941880286851,0.2559605578384505,0.7417169254037598,0.9997829303213343,0.2559049965624094,0.7415559211491014,0.720204778319763,60.7213999999999
555,18868,24834.64,27909.26,29737.25,2.547706e6,51505.82866702045,2.5190351199999996e6,51557.59057970062,5006.124,0.6903530713551715,0.37254172141708297,0.6272035586476941,0.9997628728728671,0.3724533816689462,0.6270548316697044,0.6778295501108099,49.12518
556,6352,5851.808,34778.65,34687.83,23228.,34335.41921043568,23220.954999999998,34184.31995755687,8491.551,0.9885040657519865,0.09873839582009492,0.9001626308231135,1.0000799725573375,0.09874629218211604,0.9002346191307201,1.033404001437391,-19.983000000000004
557,9670,9876.103,31201.65,31740.06,1.221152e6,42548.442028969366,1.22907438e6,42487.07651505527,6786.261,0.8930205567924919,0.18543509479320724,0.81443400257667,0.9999141827837984,0.185419181269586,0.814364110117789,0.7609902225814639,87.82715000000002
558,141951,154013.3,32273.69,33658.25,1.801347e6,44029.78924700238,1.7875582999999998e6,44086.72511244304,6297.88,0.842527885578713,0.22908700725441677,0.7694515102034934,0.99708024517096,0.22841812935871536,0.7672049004408646,0.7095393402521842,1381.9480000000003
559,113314,125529.8,37863.28,37937.65,2.215309e6,44544.10669303018,2.19376e6,44467.019749334926,5993.353,0.8115268247061654,0.2693955719867329,0.7290069725157701,0.9970913815591324,0.26861200305816424,0.7268865693919896,0.9323061229427435,-97.65279999999984
560,37447,42721.27,28785.38,30179.64,638113.,37267.182837773245,667504.29,38068.19794496242,4028.702,0.7977780154943895,0.27274072420850437,0.7259018078219116,0.999665571766938,0.2726495120100233,0.7256590457629453,0.6279765970199032,-78.21737000000007
561,17771,18571.29,39315.85,39531.84,835202.,44254.03680607805,832457.6100000001,44197.90311155507,2981.8,0.833705143799919,0.27284433470664593,0.7262793324519314,0.9996654685988487,0.27275305970906033,0.7260363692092191,1.0051519879281905,61.353560000000016
562,25717,28437.34,28082.47,29591.72,3.967931e6,49989.80060641931,3.9033317919999994e6,49964.82972702908,2106.342,0.7865756783159044,0.3136500276949347,0.684023033281193,0.9997920418923142,0.31358480162869967,0.6838807851455783,0.5729664548889184,194.4788000000001
563,36071,35618.88,34563.47,34700.44,447994.,38025.36968198235,448325.25000000006,38156.87900943165,7151.993,0.9182472890781519,0.16626272886078694,0.8324276699316557,0.9991205318196892,0.16611650608118222,0.8316955762835405,0.9022890073571633,82.2168099999999
564,47840,49023.48,37247.14,37056.93,314334.,37447.58036919328,316342.47,37581.95823705019,8934.865,0.9053543322505868,0.1592890709168343,0.839696807637387,0.99901959713829,0.1591329034558683,0.8388735664842105,0.9686263837379002,151.8182999999999
565,161082,161879.3,38337.01,38428.81,1.993384e6,42081.93883979203,2.10653725e6,43128.112561066984,7218.147,0.903773366946855,0.17514317736640167,0.8200356454561055,0.9972277082236187,0.17465762937609952,0.817762267379868,0.8727941747560369,1751.478
566,68099,73520.99,38149.99,39602.93,2.677654e6,51532.11171124424,2.62752198e6,51559.01466771612,3493.078,0.7885728959852146,0.3259735482558716,0.6710358109000192,0.9968722890242763,0.3249539972111961,0.6689370048291635,0.9649454998468716,-295.067
567,31790,37697.03,30743.32,33139.18,2.310937e6,53183.59329497949,2.2597493400000003e6,53167.38758104028,4495.726,0.7358921909763183,0.35656434571703843,0.6420083192003544,0.9994235881292912,0.3563588177954956,0.6416382579840735,0.7423779613260619,78.37184000000002
568,59968,64768.32,30913.49,32323.79,654210.,41074.80913390195,650442.15,40930.671390267686,7276.562,0.8397872601914022,0.23633590951523137,0.7613934612043893,0.9991140585413159,0.236126529734816,0.7607189111707373,0.7075199170334745,124.54039999999986
569,49850,48896.31,28990.93,29125.03,1.165628e6,43124.14774759185,1.173647303e6,43040.253327691295,8838.383,0.9675237252054398,0.08169272415452493,0.9179303337785659,0.9988070529216287,0.0815952690579206,0.9168352914687364,0.6791012962714845,399.0046
570,11437,11369.1,32125.03,32417.75,69837.,37136.17767472829,69853.59,37068.18650001811,7630.726,0.9556182987219746,0.09178522372783177,0.9077243284441199,0.9991225910903864,0.09170469055476209,0.9069278830308699,1.0636578471413558,43.822630000000004
571,17338,17538.69,36599.78,36677.58,43514.,36799.14474513949,43434.271,36923.913630191004,7962.958,0.9410389259403068,0.10326041553008983,0.8957129068947315,0.9995395099859764,0.10321286513989429,0.8953004400456744,1.0769202286271495,37.956230000000005
572,59081,68381.66,30111.03,31997.91,1.158119e6,42019.234017972245,1.1455465999999999e6,41944.88542288547,6800.628,0.7823694247843647,0.2909096004996691,0.7081628342370477,0.9986335057034758,0.29051207418978214,0.7071951337630523,0.6999931498162646,521.8364000000001
573,34572,35914.29,29171.7,29780.19,1.213429e6,38492.014681089706,1.21278321e6,38484.771146196195,3055.247,0.8814719711847289,0.192399558971328,0.8069842627630139,0.9996989466827462,0.1923416364458615,0.8067413174737375,0.6263605316728259,-64.88431000000003
574,26824,27703.21,32635.14,32219.91,281806.,38688.91884651143,288189.23,38840.92724889824,2686.393,0.9035227325642046,0.1566681116485876,0.8429717436103461,0.9997728519670528,0.15663252479520107,0.842780264236955,0.7706859132081422,37.924980000000005
575,20995,21005.99,39212.53,39209.93,0.,0.,0.,0.,34265.18,0.9993996950393674,0.0006772406813415306,0.9992058395984493,0.9997868694384207,0.0006770963406547919,0.9989928782967223,1.0744719312739002,129.11630000000002
576,16027,16244.22,28644.16,28781.85,201483.,37638.6686505065,200806.897,37711.939696055255,7884.663,0.9304078619964518,0.12195244272154053,0.8773073461099383,0.9999536088877186,0.12194678521207723,0.8772666468463396,0.7041850937963452,61.63746999999995
577,3958,4006.61,34079.33,34225.85,142208.,37074.67933618362,142564.90999999997,37084.23500707433,5810.446,0.9103044718602509,0.1608303079371472,0.8388110297367102,0.9997608934806248,0.1607918523620063,0.8386104645509763,1.1225729976017378,16.305000000000007
578,5002,4980.444,23910.44,24216.22,39492.,37554.08802871467,39589.68,37467.28859400758,19315.53,0.9636371777295357,0.07466682988219533,0.9245681570022238,1.0002119706914254,0.074682657061752,0.9247641383537335,0.6057149885968303,-26.891149999999996
579,25400,25643.16,36836.14,37033.71,17338.,36599.78,17538.69,36677.58,15961.76,0.9459013631705296,0.09619772509501442,0.9031599547573852,0.9995098906162898,0.09615057768725378,0.9027173075885674,1.066894589217455,56.034290000000055
580,11058,11278.71,31600.47,31609.17,388364.,38950.86040001132,381701.38,38966.2044361532,4648.87,0.9074335628808615,0.15973318160423872,0.8398139618701307,0.9999861103394911,0.15973096296457423,0.8398022971393098,0.7797771862859812,47.00020000000001
581,102755,102738.8,31289.91,31289.31,0.,0.,0.,0.,21530.36,0.9999143458946377,0.0003289905374330917,0.9990998059208421,0.9960416245789055,0.0003276882693759439,0.9951449938058649,0.8450409143450706,50.809479999999894
582,5945,6042.488,30740.12,31121.69,45095.,36479.16451358244,45301.991,36326.31339151165,5577.713,0.9367786911616539,0.10766826919015716,0.8919132539680984,1.0000895492130752,0.10767791079893632,0.8919931240981226,0.8075058808531229,24.79168999999999
