vector_number,hat_w,hatL,hatR,hatv,diag_hat_λ,diag_hat_pi,hatP,hatQ,real_v,var_hatB,L,R,A,w
1047,1.0012239580804754,0.9959129417866411,0.9963352325742203,1.0020812924500715,0.9880273011570679,0.9945643124915541,1.0007718134992982,0.9984088975715173,1.0013084690566918,-0.003910184774934988,21121,20560.31,0.9018205427823668,33819.28
1049,1.0013780911323773,0.993649191991857,0.9998113542659349,1.0025448256927878,0.9836569665257455,0.9914240677254054,1.0006300551686984,1.002355699888212,1.0019135648726507,-0.0014820432092113034,36498,39879.15,0.741042324697561,30713.85
1051,1.0014012427496288,0.9939455861743889,1.0088487629129868,1.0066853926345076,0.966693706982514,0.9918002226731214,1.000680238412521,1.0155933130018973,1.0060010720622534,0.006904941708169743,27555,46354.68,0.7741845894772422,31136.35
1053,1.0011233419608256,1.0009998794179065,0.9983296091075656,1.0014804424505317,0.9855953466872569,1.0003659364195476,1.0009119569343454,0.9998075786405112,1.0005679675542367,-0.0025338935762815873,17497,16607.42,0.9487685307189168,34823.23
1055,1.001364702897558,0.9944710731984957,1.000134993379548,1.0019640828022138,0.9838397956989707,0.9924466684232454,1.0006847620258592,1.002099341319937,1.00127844534553,-0.001444160439512121,49698,53860.16,0.8437745936412385,34001.25
1057,1.0012267460169666,0.9932467254294488,1.0029742222925357,1.0053660089742216,0.975191308653393,0.9918317374753588,1.000751067940002,1.0083561909702703,1.0046114775013122,0.002164370262788373,7581,9425.252,0.6733986744000021,27618.39
1059,1.0012796467869394,0.9969621149321549,1.0029897100667102,1.0032570647689456,0.9781313520553674,0.9952707602867974,1.0007130998239486,1.0062565125149834,1.002542152136756,0.0012243652335305333,15082,17020.97,0.7658319709486362,30511.4
1061,1.0012074843063026,0.9865818410075794,1.0045771965258448,1.0062330935685504,0.9717728240543451,0.9855188074299611,1.0008477575463715,1.0108388201886225,1.0053807744300505,0.0037700083447440025,10140,15110.85,0.7325786060086612,28683.33
1063,1.0012087518995902,0.9995014376299016,1.0030251524411304,1.0042128189172823,0.9764936823421699,0.9982193017899141,1.0007804600663772,1.0072507157778443,1.0034296821209694,0.0017709027726400262,3519,3925.201,0.8629950637897992,32605.0
1065,1.0012272952736638,0.9876055938019384,1.0050065267186261,1.0043899499927114,0.9737681010862149,0.9862985064032832,1.000785395065307,1.0094184551132694,1.00360172614946,0.0032639265914046756,5637,8214.945,0.8468705466944016,32284.19
